Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognornal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
1418,0,0.011419274,0.010572833,0.011611946,0.005785428,0.005479641,,0.059071062,0.119448078,0.000549562,4.43E-12,2.27E-39
1419,0,0.011399229,0.010554037,0.011591608,0.005774092,0.005468743,,0.058997897,0.119317079,0.000547877,4.34E-12,2.12E-39
1420,0,0.011379233,0.010535288,0.011571319,0.005762786,0.005457874,,0.058924874,0.119186315,0.000546198,4.26E-12,1.98E-39
1421,0,0.011359286,0.010516585,0.01155108,0.005751509,0.005447034,,0.058851993,0.119055786,0.000544526,4.17E-12,1.85E-39
1422,0,0.011339388,0.010497928,0.011530891,0.005740263,0.005436223,,0.058779254,0.118925492,0.000542859,4.09E-12,1.73E-39
1423,0,0.011319539,0.010479318,0.011510751,0.005729047,0.005425441,,0.058706655,0.118795432,0.000541199,4.00E-12,1.61E-39
1424,0,0.011299739,0.010460754,0.01149066,0.00571786,0.005414688,,0.058634197,0.118665605,0.000539545,3.92E-12,1.51E-39
1425,0,0.011279987,0.010442235,0.011470618,0.005706703,0.005403963,,0.058561878,0.118536012,0.000537896,3.84E-12,1.41E-39
1426,0,0.011260283,0.010423762,0.011450625,0.005695575,0.005393268,,0.0584897,0.11840665,0.000536254,3.76E-12,1.32E-39
1427,0,0.011240627,0.010405335,0.011430681,0.005684477,0.0053826,,0.058417662,0.118277521,0.000534618,3.69E-12,1.23E-39
1428,0,0.011221019,0.010386953,0.011410785,0.005673408,0.005371962,,0.058345762,0.118148622,0.000532988,3.61E-12,1.15E-39
1429,0,0.011201459,0.010368616,0.011390938,0.005662369,0.005361352,,0.058274001,0.118019954,0.000531364,3.54E-12,1.07E-39
1430,0,0.011181947,0.010350324,0.011371139,0.005651358,0.00535077,,0.058202378,0.117891516,0.000529745,3.47E-12,1.00E-39
1431,0,0.011162482,0.010332078,0.011351389,0.005640377,0.005340216,,0.058130894,0.117763307,0.000528133,3.40E-12,9.36E-40
1432,0,0.011143065,0.010313876,0.011331686,0.005629424,0.00532969,,0.058059547,0.117635327,0.000526526,3.33E-12,8.75E-40
1433,0,0.011123695,0.010295719,0.011312031,0.005618501,0.005319192,,0.057988337,0.117507576,0.000524926,3.26E-12,8.17E-40
1434,0,0.011104372,0.010277606,0.011292424,0.005607606,0.005308723,,0.057917265,0.117380052,0.000523331,3.20E-12,7.63E-40
1435,0,0.011085095,0.010259538,0.011272864,0.00559674,0.005298281,,0.057846328,0.117252756,0.000521742,3.13E-12,7.13E-40
1436,0,0.011065866,0.010241514,0.011253352,0.005585902,0.005287866,,0.057775529,0.117125685,0.000520158,3.07E-12,6.66E-40
1437,0,0.011046683,0.010223534,0.011233887,0.005575093,0.00527748,,0.057704864,0.116998841,0.000518581,3.01E-12,6.23E-40
1438,0,0.011027547,0.010205599,0.011214469,0.005564312,0.005267121,,0.057634336,0.116872223,0.000517009,2.94E-12,5.82E-40
1439,0,0.011008457,0.010187707,0.011195098,0.005553559,0.005256789,,0.057563942,0.116745829,0.000515443,2.88E-12,5.44E-40
1440,0,0.010989413,0.010169858,0.011175774,0.005542835,0.005246485,,0.057493684,0.11661966,0.000513882,2.83E-12,5.08E-40
1441,0,0.010970415,0.010152054,0.011156496,0.005532139,0.005236208,,0.05742356,0.116493714,0.000512327,2.77E-12,4.74E-40
1442,0,0.010951464,0.010134292,0.011137265,0.00552147,0.005225958,,0.057353569,0.116367992,0.000510778,2.71E-12,4.43E-40
1443,0,0.010932558,0.010116574,0.011118081,0.00551083,0.005215735,,0.057283713,0.116242492,0.000509235,2.66E-12,4.14E-40
1444,0,0.010913697,0.0100989,0.011098942,0.005500217,0.005205539,,0.05721399,0.116117215,0.000507696,2.60E-12,3.87E-40
1445,0,0.010894882,0.010081268,0.01107985,0.005489632,0.00519537,,0.0571444,0.115992159,0.000506164,2.55E-12,3.61E-40
1446,0,0.010876113,0.010063679,0.011060804,0.005479075,0.005185228,,0.057074943,0.115867324,0.000504637,2.50E-12,3.38E-40
1447,0,0.010857388,0.010046133,0.011041803,0.005468545,0.005175113,,0.057005618,0.11574271,0.000503116,2.45E-12,3.16E-40
1448,0,0.010838709,0.01002863,0.011022848,0.005458043,0.005165024,,0.056936425,0.115618316,0.0005016,2.40E-12,2.95E-40
1449,0,0.010820075,0.010011169,0.011003939,0.005447568,0.005154962,,0.056867364,0.115494141,0.000500089,2.35E-12,2.75E-40
1450,0,0.010801485,0.00999375,0.010985075,0.005437121,0.005144926,,0.056798434,0.115370185,0.000498584,2.30E-12,2.57E-40
1451,0,0.01078294,0.009976374,0.010966256,0.0054267,0.005134917,,0.056729635,0.115246448,0.000497085,2.26E-12,2.40E-40
1452,0,0.01076444,0.009959039,0.010947483,0.005416307,0.005124934,,0.056660967,0.115122928,0.00049559,2.21E-12,2.25E-40
1453,0,0.010745984,0.009941747,0.010928754,0.00540594,0.005114977,,0.056592429,0.114999625,0.000494101,2.17E-12,2.10E-40
1454,0,0.010727572,0.009924497,0.01091007,0.005395601,0.005105046,,0.056524021,0.11487654,0.000492618,2.12E-12,1.96E-40
1455,0,0.010709204,0.009907288,0.010891431,0.005385288,0.005095141,,0.056455742,0.11475367,0.00049114,2.08E-12,1.83E-40
1456,0,0.01069088,0.009890121,0.010872836,0.005375002,0.005085262,,0.056387593,0.114631016,0.000489667,2.04E-12,1.71E-40
1457,0,0.010672601,0.009872995,0.010854286,0.005364743,0.005075409,,0.056319573,0.114508578,0.000488199,2.00E-12,1.60E-40
1458,0,0.010654364,0.009855911,0.01083578,0.00535451,0.005065582,,0.056251682,0.114386354,0.000486737,1.96E-12,1.49E-40
1459,0,0.010636172,0.009838868,0.010817318,0.005344304,0.005055781,,0.056183919,0.114264344,0.00048528,1.92E-12,1.40E-40
1460,0,0.010618022,0.009821865,0.0107989,0.005334124,0.005046005,,0.056116284,0.114142548,0.000483828,1.88E-12,1.30E-40
1461,0,0.010599917,0.009804904,0.010780526,0.005323971,0.005036254,,0.056048776,0.114020964,0.000482381,1.84E-12,1.22E-40
1462,0,0.010581854,0.009787984,0.010762196,0.005313843,0.005026529,,0.055981396,0.113899594,0.00048094,1.80E-12,1.14E-40
1463,0,0.010563834,0.009771104,0.010743909,0.005303742,0.00501683,,0.055914143,0.113778435,0.000479503,1.77E-12,1.06E-40
1464,0,0.010545857,0.009754265,0.010725666,0.005293667,0.005007155,,0.055847016,0.113657488,0.000478072,1.73E-12,9.94E-41
1465,0,0.010527923,0.009737467,0.010707466,0.005283618,0.004997506,,0.055780016,0.113536752,0.000476646,1.69E-12,9.28E-41
1466,0,0.010510032,0.009720708,0.01068931,0.005273594,0.004987882,,0.055713142,0.113416227,0.000475225,1.66E-12,8.67E-41
1467,0,0.010492183,0.00970399,0.010671196,0.005263597,0.004978283,,0.055646393,0.113295911,0.000473809,1.63E-12,8.10E-41
1468,0,0.010474376,0.009687312,0.010653125,0.005253625,0.004968709,,0.05557977,0.113175805,0.000472398,1.59E-12,7.57E-41
1469,0,0.010456612,0.009670674,0.010635098,0.005243679,0.004959159,,0.055513272,0.113055908,0.000470992,1.56E-12,7.07E-41
1470,0,0.01043889,0.009654076,0.010617112,0.005233758,0.004949635,,0.055446899,0.11293622,0.000469591,1.53E-12,6.61E-41
1471,0,0.010421209,0.009637517,0.01059917,0.005223863,0.004940135,,0.05538065,0.112816739,0.000468195,1.50E-12,6.17E-41
1472,0,0.010403571,0.009620998,0.01058127,0.005213993,0.00493066,,0.055314525,0.112697466,0.000466804,1.47E-12,5.77E-41
1473,0,0.010385974,0.009604518,0.010563412,0.005204148,0.004921209,,0.055248524,0.1125784,0.000465418,1.44E-12,5.39E-41
1474,0,0.010368419,0.009588078,0.010545596,0.005194329,0.004911783,,0.055182646,0.112459541,0.000464037,1.41E-12,5.04E-41
1475,0,0.010350906,0.009571677,0.010527822,0.005184535,0.004902381,,0.055116892,0.112340887,0.000462661,1.38E-12,4.70E-41
1476,0,0.010333434,0.009555315,0.01051009,0.005174765,0.004893003,,0.05505126,0.112222439,0.00046129,1.35E-12,4.40E-41
1477,0,0.010316003,0.009538992,0.0104924,0.005165021,0.00488365,,0.054985751,0.112104196,0.000459923,1.33E-12,4.11E-41
1478,0,0.010298613,0.009522708,0.010474752,0.005155302,0.00487432,,0.054920364,0.111986157,0.000458562,1.30E-12,3.84E-41
1479,0,0.010281264,0.009506463,0.010457145,0.005145607,0.004865015,,0.0548551,0.111868322,0.000457205,1.27E-12,3.58E-41
1480,0,0.010263956,0.009490256,0.01043958,0.005135938,0.004855734,,0.054789956,0.111750691,0.000455853,1.25E-12,3.35E-41
1481,0,0.010246689,0.009474088,0.010422056,0.005126293,0.004846477,,0.054724934,0.111633263,0.000454506,1.22E-12,3.13E-41
1482,0,0.010229462,0.009457958,0.010404573,0.005116672,0.004837243,,0.054660033,0.111516037,0.000453163,1.20E-12,2.92E-41
1483,0,0.010212276,0.009441866,0.010387131,0.005107076,0.004828033,,0.054595253,0.111399013,0.000451826,1.17E-12,2.73E-41
1484,0,0.01019513,0.009425813,0.01036973,0.005097504,0.004818847,,0.054530592,0.111282191,0.000450493,1.15E-12,2.55E-41
1485,0,0.010178025,0.009409798,0.010352369,0.005087957,0.004809685,,0.054466052,0.11116557,0.000449164,1.13E-12,2.38E-41
1486,0,0.010160959,0.00939382,0.01033505,0.005078434,0.004800546,,0.054401632,0.11104915,0.000447841,1.10E-12,2.23E-41
1487,0,0.010143934,0.009377881,0.01031777,0.005068935,0.00479143,,0.054337331,0.11093293,0.000446522,1.08E-12,2.08E-41
1488,0,0.010126948,0.009361979,0.010300532,0.00505946,0.004782338,,0.05427315,0.110816909,0.000445207,1.06E-12,1.94E-41
1489,0,0.010110003,0.009346114,0.010283333,0.005050009,0.004773269,,0.054209087,0.110701088,0.000443898,1.04E-12,1.82E-41
1490,0,0.010093097,0.009330287,0.010266175,0.005040582,0.004764223,,0.054145143,0.110585465,0.000442593,1.02E-12,1.70E-41
1491,0,0.01007623,0.009314498,0.010249057,0.005031179,0.0047552,,0.054081317,0.110470041,0.000441292,9.96E-13,1.59E-41
1492,0,0.010059403,0.009298745,0.010231979,0.0050218,0.004746201,,0.054017609,0.110354814,0.000439996,9.75E-13,1.48E-41
1493,0,0.010042615,0.00928303,0.01021494,0.005012445,0.004737224,,0.053954018,0.110239784,0.000438705,9.56E-13,1.38E-41
1494,0,0.010025866,0.009267352,0.010197941,0.005003113,0.004728271,,0.053890545,0.110124952,0.000437418,9.36E-13,1.29E-41
1495,0,0.010009156,0.009251711,0.010180982,0.004993805,0.00471934,,0.053827189,0.110010315,0.000436136,9.17E-13,1.21E-41
1496,0,0.009992486,0.009236106,0.010164062,0.00498452,0.004710432,,0.05376395,0.109895875,0.000434858,8.99E-13,1.13E-41
1497,0,0.009975854,0.009220538,0.010147182,0.004975258,0.004701547,,0.053700828,0.109781629,0.000433585,8.81E-13,1.05E-41
1498,0,0.00995926,0.009205007,0.010130341,0.00496602,0.004692684,,0.053637821,0.109667579,0.000432316,8.63E-13,9.85E-42
1499,0,0.009942706,0.009189512,0.010113539,0.004956806,0.004683844,,0.05357493,0.109553724,0.000431051,8.45E-13,9.21E-42
1500,0,0.009926189,0.009174054,0.010096776,0.004947614,0.004675026,,0.053512155,0.109440062,0.000429791,8.28E-13,8.60E-42
1501,0,0.009909712,0.009158632,0.010080051,0.004938446,0.004666231,,0.053449496,0.109326594,0.000428535,8.11E-13,8.04E-42
1502,0,0.009893272,0.009143245,0.010063366,0.0049293,0.004657458,,0.053386951,0.109213319,0.000427284,7.95E-13,7.51E-42
1503,0,0.009876871,0.009127895,0.010046719,0.004920178,0.004648707,,0.053324521,0.109100236,0.000426037,7.79E-13,7.02E-42
1504,0,0.009860507,0.009112581,0.010030111,0.004911078,0.004639979,,0.053262206,0.108987346,0.000424795,7.63E-13,6.55E-42
1505,0,0.009844182,0.009097303,0.010013541,0.004902001,0.004631272,,0.053200004,0.108874648,0.000423557,7.48E-13,6.12E-42
1506,0,0.009827894,0.00908206,0.009997009,0.004892947,0.004622588,,0.053137917,0.10876214,0.000422323,7.33E-13,5.72E-42
1507,0,0.009811644,0.009066853,0.009980516,0.004883916,0.004613926,,0.053075943,0.108649824,0.000421093,7.18E-13,5.35E-42
1508,0,0.009795431,0.009051682,0.00996406,0.004874907,0.004605285,,0.053014083,0.108537698,0.000419868,7.03E-13,4.99E-42
1509,0,0.009779256,0.009036545,0.009947643,0.004865921,0.004596666,,0.052952335,0.108425762,0.000418647,6.89E-13,4.67E-42
1510,0,0.009763118,0.009021444,0.009931263,0.004856958,0.00458807,,0.052890701,0.108314015,0.00041743,6.75E-13,4.36E-42
1511,0,0.009747018,0.009006379,0.009914921,0.004848016,0.004579494,,0.052829178,0.108202458,0.000416217,6.61E-13,4.07E-42
1512,0,0.009730954,0.008991348,0.009898617,0.004839097,0.004570941,,0.052767768,0.108091089,0.000415009,6.48E-13,3.81E-42
1513,0,0.009714928,0.008976352,0.00988235,0.004830201,0.004562409,,0.05270647,0.107979908,0.000413805,6.35E-13,3.56E-42
1514,0,0.009698938,0.008961391,0.009866121,0.004821326,0.004553899,,0.052645284,0.107868915,0.000412605,6.22E-13,3.32E-42
1515,0,0.009682986,0.008946465,0.009849929,0.004812474,0.00454541,,0.052584209,0.107758109,0.000411409,6.10E-13,3.10E-42
1516,0,0.00966707,0.008931574,0.009833774,0.004803643,0.004536942,,0.052523245,0.10764749,0.000410217,5.97E-13,2.90E-42
1517,0,0.00965119,0.008916717,0.009817656,0.004794835,0.004528496,,0.052462391,0.107537057,0.00040903,5.85E-13,2.71E-42
1518,0,0.009635347,0.008901894,0.009801575,0.004786049,0.00452007,,0.052401649,0.107426811,0.000407846,5.73E-13,2.53E-42
1519,0,0.009619541,0.008887106,0.009785531,0.004777284,0.004511666,,0.052341016,0.10731675,0.000406667,5.62E-13,2.36E-42
1520,0,0.00960377,0.008872352,0.009769524,0.004768541,0.004503283,,0.052280494,0.107206874,0.000405491,5.50E-13,2.21E-42
1521,0,0.009588036,0.008857632,0.009753554,0.00475982,0.004494922,,0.052220081,0.107097182,0.00040432,5.39E-13,2.06E-42
1522,0,0.009572338,0.008842947,0.009737619,0.00475112,0.004486581,,0.052159778,0.106987675,0.000403153,5.28E-13,1.93E-42
1523,0,0.009556676,0.008828295,0.009721722,0.004742443,0.004478261,,0.052099584,0.106878351,0.00040199,5.18E-13,1.80E-42
1524,0,0.009541049,0.008813677,0.00970586,0.004733786,0.004469961,,0.052039499,0.106769211,0.00040083,5.07E-13,1.68E-42
1525,0,0.009525459,0.008799093,0.009690035,0.004725151,0.004461683,,0.051979522,0.106660254,0.000399675,4.97E-13,1.57E-42
1526,0,0.009509904,0.008784542,0.009674246,0.004716537,0.004453425,,0.051919654,0.10655148,0.000398524,4.87E-13,1.47E-42
1527,0,0.009494384,0.008770025,0.009658493,0.004707945,0.004445188,,0.051859894,0.106442887,0.000397377,4.77E-13,1.37E-42
1528,0,0.0094789,0.008755541,0.009642776,0.004699374,0.004436971,,0.051800242,0.106334476,0.000396234,4.67E-13,1.28E-42
1529,0,0.009463451,0.008741091,0.009627094,0.004690824,0.004428775,,0.051740697,0.106226246,0.000395094,4.58E-13,1.20E-42
1530,0,0.009448037,0.008726674,0.009611448,0.004682295,0.0044206,,0.05168126,0.106118198,0.000393959,4.49E-13,1.12E-42
1531,0,0.009432659,0.00871229,0.009595838,0.004673787,0.004412444,,0.051621929,0.106010329,0.000392827,4.40E-13,1.05E-42
1532,0,0.009417315,0.008697939,0.009580264,0.0046653,0.00440431,,0.051562706,0.105902641,0.0003917,4.31E-13,9.77E-43
1533,0,0.009402006,0.008683621,0.009564724,0.004656834,0.004396195,,0.051503589,0.105795132,0.000390576,4.22E-13,9.13E-43
1534,0,0.009386733,0.008669336,0.00954922,0.004648389,0.0043881,,0.051444578,0.105687802,0.000389456,4.13E-13,8.53E-43
1535,0,0.009371493,0.008655083,0.009533751,0.004639965,0.004380026,,0.051385673,0.105580651,0.00038834,4.05E-13,7.97E-43
1536,0,0.009356289,0.008640864,0.009518317,0.004631561,0.004371971,,0.051326874,0.105473678,0.000387227,3.97E-13,7.45E-43
1537,0,0.009341119,0.008626676,0.009502918,0.004623178,0.004363937,,0.051268181,0.105366883,0.000386119,3.89E-13,6.96E-43
1538,0,0.009325983,0.008612522,0.009487554,0.004614816,0.004355923,,0.051209593,0.105260266,0.000385014,3.81E-13,6.50E-43
1539,0,0.009310881,0.008598399,0.009472225,0.004606474,0.004347928,,0.051151109,0.105153825,0.000383913,3.73E-13,6.07E-43
1540,0,0.009295814,0.008584309,0.00945693,0.004598153,0.004339953,,0.051092731,0.105047562,0.000382816,3.66E-13,5.67E-43
1541,0,0.009280781,0.008570251,0.00944167,0.004589851,0.004331998,,0.051034457,0.104941474,0.000381723,3.58E-13,5.30E-43
1542,0,0.009265782,0.008556226,0.009426444,0.004581571,0.004324063,,0.050976287,0.104835563,0.000380633,3.51E-13,4.95E-43
1543,0,0.009250817,0.008542232,0.009411253,0.00457331,0.004316147,,0.050918221,0.104729827,0.000379547,3.44E-13,4.63E-43
1544,0,0.009235885,0.00852827,0.009396096,0.00456507,0.004308251,,0.050860259,0.104624266,0.000378465,3.37E-13,4.32E-43
1545,0,0.009220987,0.00851434,0.009380973,0.00455685,0.004300374,,0.0508024,0.104518879,0.000377386,3.30E-13,4.04E-43
1546,0,0.009206123,0.008500441,0.009365884,0.00454865,0.004292517,,0.050744644,0.104413667,0.000376311,3.24E-13,3.77E-43
1547,0,0.009191292,0.008486574,0.009350829,0.00454047,0.004284679,,0.050686991,0.104308629,0.00037524,3.17E-13,3.53E-43
1548,0,0.009176495,0.008472739,0.009335808,0.00453231,0.00427686,,0.050629441,0.104203764,0.000374172,3.11E-13,3.29E-43
1549,0,0.009161731,0.008458935,0.009320821,0.00452417,0.004269061,,0.050571994,0.104099072,0.000373108,3.04E-13,3.08E-43
1550,0,0.009147,0.008445163,0.009305867,0.004516049,0.004261281,,0.050514648,0.103994553,0.000372048,2.98E-13,2.88E-43
1551,0,0.009132303,0.008431422,0.009290947,0.004507949,0.00425352,,0.050457405,0.103890206,0.000370991,2.92E-13,2.69E-43
1552,0,0.009117638,0.008417712,0.00927606,0.004499868,0.004245778,,0.050400263,0.103786031,0.000369938,2.86E-13,2.51E-43
1553,0,0.009103006,0.008404033,0.009261207,0.004491806,0.004238055,,0.050343223,0.103682028,0.000368889,2.80E-13,2.34E-43
1554,0,0.009088407,0.008390384,0.009246387,0.004483765,0.004230351,,0.050286284,0.103578195,0.000367842,2.75E-13,2.19E-43
1555,0,0.009073841,0.008376767,0.0092316,0.004475743,0.004222666,,0.050229446,0.103474533,0.0003668,2.69E-13,2.05E-43
1556,0,0.009059307,0.008363181,0.009216846,0.00446774,0.004215,,0.050172709,0.103371042,0.000365761,2.64E-13,1.91E-43
1557,0,0.009044806,0.008349625,0.009202125,0.004459757,0.004207353,,0.050116072,0.10326772,0.000364726,2.58E-13,1.79E-43
1558,0,0.009030338,0.0083361,0.009187437,0.004451793,0.004199724,,0.050059535,0.103164568,0.000363694,2.53E-13,1.67E-43
1559,0,0.009015902,0.008322606,0.009172782,0.004443848,0.004192114,,0.050003098,0.103061585,0.000362665,2.48E-13,1.56E-43
1560,0,0.009001498,0.008309142,0.00915816,0.004435923,0.004184523,,0.049946762,0.10295877,0.00036164,2.43E-13,1.46E-43
1561,0,0.008987126,0.008295708,0.00914357,0.004428017,0.00417695,,0.049890524,0.102856124,0.000360619,2.38E-13,1.36E-43
1562,0,0.008972786,0.008282305,0.009129013,0.00442013,0.004169396,,0.049834386,0.102753646,0.0003596,2.33E-13,1.27E-43
1563,0,0.008958479,0.008268931,0.009114488,0.004412262,0.00416186,,0.049778347,0.102651336,0.000358586,2.29E-13,1.19E-43
1564,0,0.008944203,0.008255588,0.009099996,0.004404413,0.004154342,,0.049722407,0.102549193,0.000357575,2.24E-13,1.11E-43
1565,0,0.008929959,0.008242275,0.009085535,0.004396582,0.004146843,,0.049666565,0.102447216,0.000356567,2.19E-13,1.04E-43
1566,0,0.008915746,0.008228992,0.009071107,0.004388771,0.004139362,,0.049610822,0.102345407,0.000355562,2.15E-13,9.69E-44
1567,0,0.008901566,0.008215739,0.009056711,0.004380979,0.004131899,,0.049555176,0.102243763,0.000354561,2.11E-13,9.05E-44
1568,0,0.008887417,0.008202515,0.009042347,0.004373205,0.004124455,,0.049499629,0.102142285,0.000353564,2.06E-13,8.46E-44
1569,0,0.008873299,0.008189321,0.009028015,0.00436545,0.004117028,,0.049444179,0.102040972,0.000352569,2.02E-13,7.90E-44
1570,0,0.008859213,0.008176157,0.009013714,0.004357714,0.00410962,,0.049388827,0.101939824,0.000351578,1.98E-13,7.38E-44
1571,0,0.008845158,0.008163022,0.008999445,0.004349996,0.00410223,,0.049333571,0.101838841,0.00035059,1.94E-13,6.90E-44
1572,0,0.008831134,0.008149916,0.008985208,0.004342297,0.004094857,,0.049278413,0.101738022,0.000349606,1.90E-13,6.45E-44
1573,0,0.008817141,0.00813684,0.008971003,0.004334617,0.004087503,,0.049223351,0.101637366,0.000348625,1.86E-13,6.02E-44
1574,0,0.008803179,0.008123793,0.008956828,0.004326954,0.004080166,,0.049168386,0.101536874,0.000347647,1.83E-13,5.63E-44
1575,0,0.008789248,0.008110775,0.008942685,0.004319311,0.004072847,,0.049113517,0.101436546,0.000346673,1.79E-13,5.26E-44
1576,0,0.008775348,0.008097787,0.008928574,0.004311685,0.004065546,,0.049058744,0.10133638,0.000345702,1.75E-13,4.91E-44
1577,0,0.008761479,0.008084827,0.008914493,0.004304078,0.004058262,,0.049004067,0.101236376,0.000344734,1.72E-13,4.59E-44
1578,0,0.00874764,0.008071896,0.008900444,0.004296489,0.004050996,,0.048949485,0.101136534,0.000343769,1.68E-13,4.29E-44
1579,0,0.008733832,0.008058994,0.008886425,0.004288918,0.004043748,,0.048894999,0.101036854,0.000342807,1.65E-13,4.01E-44
1580,0,0.008720054,0.008046121,0.008872438,0.004281365,0.004036517,,0.048840608,0.100937336,0.000341849,1.62E-13,3.74E-44
1581,0,0.008706307,0.008033276,0.008858481,0.00427383,0.004029303,,0.048786311,0.100837978,0.000340894,1.58E-13,3.50E-44
1582,0,0.00869259,0.00802046,0.008844555,0.004266313,0.004022107,,0.048732109,0.10073878,0.000339942,1.55E-13,3.27E-44
